tenure_months,monthly_usage,support_tickets,plan,churn
14,32.8260953640097,1,basic,0
54,52.470595820772154,0,pro,0
12,52.2891115772671,2,basic,0
55,43.6487070289638,1,pro,0
28,20.917794710194556,1,pro,0
53,42.94048337407768,0,basic,0
21,24.256220382384257,1,enterprise,0
48,51.712235095736716,0,basic,0
56,22.691826410585175,1,basic,0
38,54.301220056237874,1,basic,0
34,41.67385481882313,0,basic,0
45,69.01594055215284,2,basic,0
54,34.15504859046155,0,basic,0
55,22.76325138172808,1,pro,0
55,,0,pro,0
51,55.113371361864104,0,pro,0
54,128.6355576075531,1,basic,0
55,22.155609200236896,0,basic,0
30,37.21880816901198,0,basic,0
27,80.53932106912976,2,pro,0
35,62.75273896501638,4,basic,0
30,75.06295538408983,0,pro,0
32,55.73104639719621,0,basic,0
5,,0,basic,1
2,50.54471093589455,2,basic,0
23,27.20675554601382,1,basic,0
56,53.67547103886135,0,basic,0
19,29.90717886680564,3,enterprise,0
9,61.90477623533178,1,pro,0
44,0.0,1,basic,0
33,7.611232670632191,1,basic,0
35,46.084295853543644,0,basic,0
41,50.72738816938707,0,basic,0
40,85.69820201329385,1,basic,0
47,32.242483236282595,1,basic,0
34,61.15125836888719,0,basic,0
32,12.32740142096069,1,pro,0
57,95.90027668484035,2,basic,0
38,0.0,0,basic,0
16,78.42645516828807,2,enterprise,0
49,40.70059993833395,2,basic,0
45,11.51115236124673,1,pro,1
38,36.39377877005674,0,pro,0
21,65.2957136942762,1,basic,0
40,44.62667978334163,0,pro,0
49,30.53822049438206,0,pro,0
51,50.87581813833065,2,pro,1
33,47.135891362478446,1,pro,0
5,65.53892381899722,2,basic,0
31,60.868215177515886,3,pro,0
31,37.6755503460647,3,basic,0
42,31.6076436946298,2,enterprise,0
2,47.91145790987082,0,pro,0
59,43.90279562450719,1,enterprise,0
9,52.282454033809685,1,pro,0
47,26.426658663799923,1,basic,0
2,49.480365199788416,0,pro,0
58,30.544318703244336,1,enterprise,0
52,58.253446363074005,0,pro,0
34,52.332517191607444,1,pro,0
20,42.014426928361495,2,basic,0
29,15.373087486265568,3,pro,0
31,69.52098236619834,1,pro,0
11,29.921134590749116,1,basic,0
47,37.424883108323655,1,pro,1
37,45.28070734187499,1,enterprise,0
41,55.20028170544607,1,pro,0
9,36.09564370314328,1,basic,1
55,36.56215925362541,1,basic,0
31,18.466988959173914,2,basic,0
29,67.97659814195254,3,basic,0
3,37.22398192811849,2,pro,0
42,37.711509079267756,3,basic,0
50,5.432348940153133,0,pro,0
52,35.31952466777801,0,basic,0
11,64.75080134489286,3,pro,0
7,68.33327988146962,0,pro,0
14,26.4058477502012,0,pro,0
28,48.3810401820879,0,pro,0
5,59.84316826708371,1,basic,0
6,18.710855140263625,0,pro,0
24,39.68537992578784,3,basic,1
33,61.45727706433224,0,basic,0
2,69.2989804447908,0,enterprise,0
19,18.371200353644404,2,basic,0
32,25.228475121909845,1,basic,0
50,70.61096036021421,1,basic,0
35,39.259510475237114,0,pro,0
28,54.54756558029519,2,basic,0
8,24.057679059383254,1,pro,0
10,70.6975312220077,1,basic,0
28,55.13769086615641,1,basic,0
52,75.64745037234513,1,pro,0
46,28.44470773998222,1,basic,0
26,36.36345648591147,2,pro,0
33,22.8605447686545,1,basic,0
2,22.48297558732302,1,basic,1
26,20.420353312030333,2,pro,0
16,50.244884387598965,0,basic,0
47,28.09959653970358,1,pro,0
23,45.7447649851667,0,pro,0
16,32.15921586596578,2,enterprise,0
2,53.03925169294019,0,pro,0
26,62.48097763157212,1,basic,0
9,61.98953309068646,2,enterprise,0
25,63.31334108359827,2,basic,0
18,43.080411748500836,3,basic,0
23,60.08866927423389,0,basic,0
20,40.72166680553049,3,basic,0
6,29.67536884591466,5,basic,1
26,21.140337198557255,1,basic,0
35,45.115142736943454,2,enterprise,0
18,51.5356795939949,0,basic,0
7,79.00078038629412,1,basic,0
19,36.71569736907554,0,pro,0
3,75.85618658637986,0,basic,0
28,15.202078965634087,1,pro,0
47,44.707313402431815,0,enterprise,0
21,93.58870144881381,0,pro,0
39,39.97844711395537,2,pro,0
45,28.745788920570906,2,basic,1
55,26.385153158551123,0,basic,0
47,91.61892291527839,3,basic,0
58,71.99825768354917,2,basic,0
2,35.92435919639058,0,pro,0
7,37.935404457999184,1,basic,0
10,0.0,1,pro,0
8,43.50654094853657,2,enterprise,0
7,78.33530244147966,1,pro,0
7,8.474654594028763,3,pro,0
21,68.94590613925212,2,pro,0
34,59.88611408608019,2,basic,0
22,79.12021559979773,0,basic,0
4,36.80530337163021,3,basic,0
45,53.00081523473726,0,pro,0
33,74.99220797153036,1,pro,0
44,57.70965014668046,1,basic,0
51,62.17803057414661,2,basic,0
53,41.667375156579794,2,enterprise,0
28,44.383302102562894,1,enterprise,0
41,36.37074380679272,1,basic,0
15,50.4639654116807,0,basic,0
36,48.83266555776635,1,pro,0
43,43.053665235137345,3,pro,0
59,5.267504734688714,0,enterprise,0
21,19.740468704298628,1,enterprise,0
38,46.78356788830958,0,basic,0
13,71.643637505335,1,pro,0
23,30.383920045420062,1,pro,0
54,37.55682306155581,0,basic,0
18,47.306232728460344,0,basic,0
26,67.64321288051299,0,basic,0
3,81.65717739990384,0,basic,0
2,53.82586176888875,1,basic,0
56,48.35671467047032,0,basic,0
13,32.21111307966903,0,basic,1
45,56.078876219666355,0,basic,0
9,42.37133501400234,3,enterprise,0
23,51.31787068922644,1,pro,0
6,30.380636267261153,1,basic,0
52,70.05515561126788,0,pro,0
48,40.073083049024106,2,basic,0
46,17.330003249998875,3,basic,1
55,47.48682078402294,0,enterprise,0
28,25.932173187407006,0,enterprise,0
3,58.98754739124358,0,pro,0
57,74.88581505601684,1,pro,0
15,59.222952121182416,1,enterprise,0
53,45.18931526765923,0,pro,0
46,31.624115189505286,0,pro,0
27,38.590192967073015,0,pro,0
7,91.11915408231887,3,pro,0
26,69.73267858762105,1,enterprise,0
48,28.143730568133623,2,pro,0
9,29.620405647162286,0,pro,0
34,56.15570969734489,1,basic,0
7,50.686641036174855,0,enterprise,0
56,51.01131898884427,1,enterprise,0
22,61.29222022062713,0,basic,0
58,27.32464988568492,1,enterprise,0
13,32.905304508880754,0,pro,0
1,69.31529331133655,2,basic,1
5,55.568168160373276,2,basic,0
18,44.26187423963712,0,basic,0
44,47.372894712042665,1,basic,0
29,62.25590156098592,0,basic,0
57,55.44373007422045,0,pro,0
39,35.94190972990845,0,basic,0
41,26.091931768317313,2,enterprise,0
39,65.35728096846438,0,pro,0
54,25.12023706747877,0,pro,0
23,,1,basic,0
52,26.427400349184232,0,pro,0
2,37.128198079187115,3,enterprise,0
39,71.23291395122033,0,basic,0
28,78.47610294845418,0,basic,0
31,50.917167444060446,2,basic,0
50,0.0,1,enterprise,0
22,47.068788319834375,0,basic,0
23,7.644121636231645,0,basic,0
30,39.45823218161672,0,basic,0
29,66.51421796821965,1,basic,0
19,65.41809212676519,1,basic,0
48,52.08163655384646,1,pro,0
11,54.53622286475389,1,basic,0
53,62.06778020278966,2,enterprise,0
30,41.70639421593157,1,pro,0
38,42.11829261743867,0,basic,0
40,73.73547964932197,0,basic,0
29,59.319315843660156,0,pro,1
35,73.85241473042306,0,pro,0
21,57.7421881863722,1,basic,0
44,57.402085829006126,2,pro,0
31,66.2605484599117,0,basic,0
20,63.996078394701726,1,enterprise,0
4,83.96216374672244,0,pro,0
1,61.62094035186173,1,pro,0
31,40.30075416646468,0,basic,0
13,41.862006255496595,0,basic,0
27,30.781686402069436,0,enterprise,1
18,54.299978040189416,2,pro,0
5,35.6707821435604,0,basic,0
33,23.559324018430612,0,basic,0
47,62.613289973728584,0,basic,0
23,79.24027501512097,2,pro,0
9,17.746362418733966,0,basic,0
39,,2,pro,0
29,53.994347448672016,0,pro,0
14,29.20019734973241,1,basic,0
27,35.90108839523415,4,basic,0
28,45.85851412782689,2,pro,0
21,95.55681234909035,1,basic,0
1,54.446017563655836,0,basic,0
53,81.34230678363963,0,basic,0
41,37.70544490494429,3,pro,0
23,70.93922686187922,0,basic,0
52,65.90680980385594,0,pro,0
31,36.243025529274895,0,enterprise,0
51,38.16060362859189,1,basic,0
25,59.51908097600453,1,basic,0
52,18.138477506535743,0,pro,0
30,49.19854884611383,1,pro,0
12,23.817843784039226,1,basic,0
16,49.80386391482559,2,basic,0
58,58.25296225557726,0,basic,0
32,63.5769597220103,0,pro,0
33,57.71523878758298,0,enterprise,0
55,46.01531101887733,2,pro,0
11,39.03251085315915,1,basic,0
25,32.72529424149452,1,pro,0
6,37.633462160691174,0,basic,0
10,41.2235483661735,0,basic,0
5,39.4129086571917,1,pro,0
42,53.28993821870245,1,pro,1
38,36.164028952131325,1,pro,0
47,17.99824040028234,0,pro,0
38,63.16171154255575,1,enterprise,0
36,34.63062650858057,0,pro,0
47,16.356556427579285,2,pro,0
24,31.224190623827425,0,basic,0
39,42.787400297761565,1,basic,0
55,45.208138521696,1,basic,0
31,53.8053627653346,1,pro,1
49,87.96261490946186,1,pro,0
10,23.343771585224285,2,pro,0
49,81.7449544694791,0,basic,0
44,52.98898544354546,0,basic,0
45,43.27335899112566,2,basic,0
1,4.770996131181505,3,pro,0
29,43.84884447209484,1,basic,0
39,62.6513037712292,2,enterprise,0
13,28.518128373653933,1,pro,0
10,19.027089118028073,1,enterprise,0
49,23.407308221155144,3,enterprise,0
10,52.94747558494343,0,basic,0
15,50.24241675419276,1,basic,0
54,81.43482025551319,1,pro,0
9,39.83156730966184,0,pro,0
55,65.5500563390805,2,pro,0
32,25.014247701291783,0,enterprise,0
43,44.969202892697425,1,basic,0
21,71.38672630637136,0,basic,0
14,,1,enterprise,0
4,59.901001602407256,2,pro,0
28,23.91835259858381,1,pro,0
15,30.587741456579792,1,pro,0
21,38.49054634140664,1,basic,0
54,26.71910331910984,0,enterprise,0
7,40.08999679288874,2,pro,0
11,78.7392304492252,0,basic,0
14,44.77695805008865,1,pro,0
11,54.494814130111536,1,basic,0
4,80.84769075599723,0,enterprise,0
27,49.99848281435343,1,basic,0
58,46.581639418472605,1,basic,0
54,39.82952346838027,2,pro,0
14,71.99551823745438,0,pro,0
6,67.8865074196821,1,basic,0
23,90.80026912643412,0,basic,0
3,91.1761953182241,0,basic,0
15,19.85520135769628,0,basic,0
12,65.18389509915434,1,pro,0
39,92.2626406312159,2,basic,0
8,56.393458224070486,0,basic,0
34,53.37637415322857,1,basic,0
37,27.09221269717532,0,basic,0
46,73.0670616434169,1,pro,0
24,29.941899179106795,2,basic,0
1,53.714918610587084,0,basic,1
45,43.533712526325175,0,basic,0
13,59.52582627654634,3,enterprise,0
44,41.59017005592378,2,basic,0
36,41.820509177997494,0,enterprise,0
56,71.00405396560436,0,basic,0
35,49.53469353038862,3,basic,0
25,68.56788164229495,2,enterprise,0
49,36.94079815779049,1,pro,0
9,80.02919271922684,2,enterprise,0
5,60.8345234359567,2,basic,0
41,74.88223027485778,0,basic,0
22,65.88642999429521,0,basic,0
18,18.782905176993538,0,basic,0
24,0.0,2,basic,0
1,71.5458279229215,2,basic,0
31,40.60165284890957,0,pro,0
27,42.109490349100625,1,pro,0
21,33.437485310999335,2,pro,0
37,39.02094077867651,2,pro,0
44,56.18917699747808,1,pro,0
49,67.89849395299659,1,basic,0
7,44.26281829595011,2,pro,0
15,6.297651535125908,1,basic,1
4,62.00099805820244,0,basic,0
4,56.01262588204051,2,pro,0
19,37.705301923094,0,pro,0
26,,2,basic,0
6,23.184301262348797,2,pro,0
14,75.0917477151176,1,pro,0
24,37.6641901531044,0,basic,0
49,74.13082867493755,0,pro,0
35,45.005690797470535,0,basic,0
55,67.58032026875631,1,pro,0
5,31.439388739747038,1,pro,0
17,24.655871892536865,0,basic,0
28,45.94657732930246,0,pro,0
56,15.17006669516698,1,pro,0
33,23.092937698365255,1,basic,0
35,59.34032697319984,2,pro,1
34,81.31688015848528,0,basic,0
39,53.58058317016602,1,basic,0
2,16.852414786800963,2,pro,0
40,29.386158712863644,2,basic,0
46,53.52221373758016,0,basic,0
46,47.12379390381779,1,pro,0
43,98.06433699434564,5,basic,0
6,87.8930605075999,1,pro,0
18,44.02298075685713,1,enterprise,0
55,92.10503078002152,1,basic,0
28,30.933165982378142,2,basic,0
2,30.98061605051743,0,enterprise,0
44,78.7964335177918,1,pro,1
12,29.027211212968833,1,basic,0
50,38.796791108116935,2,enterprise,0
46,82.23396259384178,4,pro,0
15,41.762812007336294,2,pro,0
38,77.4917842891708,2,pro,0
46,64.40093257929479,2,pro,0
19,41.65805111174632,0,basic,0
26,63.126526655573194,1,pro,0
57,72.88807692169478,0,basic,0
57,66.86734474246184,2,basic,0
2,33.26482777879609,0,pro,0
52,69.22565110388393,1,basic,0
59,3.0443270530537774,1,basic,0
22,43.82692558097108,1,pro,0
37,50.978163926195066,3,pro,0
22,68.96777759295108,1,basic,0
56,77.6586032584005,0,basic,0
29,22.760536957266105,0,pro,0
47,38.62945111189582,2,pro,0
57,47.26856023779698,0,pro,0
42,40.190030410317306,3,pro,0
9,57.268289717901496,0,basic,0
24,62.743155274604646,0,pro,0
33,63.523346995246364,2,basic,0
36,42.850867346368226,1,basic,0
39,114.17701563402073,1,enterprise,0
58,26.390163094371676,1,pro,0
43,45.73535384844935,2,enterprise,0
59,81.3076575955545,2,basic,0
4,66.57762374064419,0,pro,0
13,66.08006954773757,0,enterprise,0
36,75.72675206488144,2,pro,0
41,46.55373470196419,0,basic,0
27,52.55797588818652,0,pro,0
10,73.27753628007348,0,pro,0
21,83.2807050351898,1,basic,0
5,24.828073161094512,1,basic,0
58,40.258662746624836,3,pro,0
41,50.99662362835671,1,basic,0
7,69.15830744136233,3,basic,0
39,26.087501978898032,2,basic,0
42,69.99628678515559,0,pro,0
13,37.27581119488281,3,basic,0
13,66.21950964460862,0,basic,0
33,56.25137123426167,2,pro,0
56,80.99981977204408,0,pro,0
2,30.419267612070126,0,basic,0
30,62.64647444989228,0,pro,0
10,45.33102962335966,0,enterprise,0
27,36.98862334115037,0,pro,0
39,70.16390822668859,0,pro,0
15,31.58563631653838,1,pro,0
22,65.8877972041356,0,pro,0
32,30.17997147816732,1,basic,0
11,27.13153215847377,0,enterprise,0
51,64.86915797530445,2,basic,0
43,94.21099176047875,0,basic,0
5,60.24100763054315,1,basic,1
24,31.752183057938247,2,pro,0
39,57.46111126781652,1,pro,0
5,44.55884791219533,4,pro,1
9,37.19934147080222,0,pro,0
5,54.854862381755474,0,pro,0
14,61.323373438878406,1,enterprise,0
56,66.84333966539825,1,basic,0
51,29.81166199183715,1,basic,0
39,83.25108517825055,1,basic,0
5,44.41410045610216,4,pro,1
47,18.064578581707693,0,pro,0
44,33.268984566261935,0,pro,0
30,52.699970729299146,1,basic,0
4,32.997942330645834,1,basic,0
24,54.18222918243947,1,pro,0
31,31.894999862250426,1,pro,0
7,70.65196992045276,3,basic,0
37,,3,enterprise,0
31,44.66522254732223,0,basic,0
9,,2,basic,0
6,30.875590924328066,0,basic,0
48,46.586652855028944,1,basic,0
5,61.53465226978582,0,basic,0
14,57.21020979281843,1,pro,0
46,50.817395597082175,1,pro,0
29,67.23196941876351,1,basic,0
21,39.13548163282888,0,enterprise,0
15,49.224296904944715,3,enterprise,0
26,31.97930039217749,0,enterprise,0
46,48.223429907821014,0,basic,0
12,26.138915884761147,5,pro,0
15,,0,pro,0
15,49.20056321110516,0,pro,0
16,28.891988812684644,0,pro,0
6,64.71416650392916,2,pro,0
1,68.90205556798723,0,basic,0
52,61.06526185025899,1,pro,0
54,64.54177897172187,2,basic,0
17,59.74972401249366,0,pro,0
2,19.1157788305414,1,pro,0
24,27.244373306947104,2,basic,0
19,56.001717095689564,1,basic,0
57,27.68734209691203,0,basic,0
39,35.747972505668464,3,enterprise,0
12,48.64234887106287,2,pro,0
20,55.63312146760734,1,basic,1
1,17.786249808979058,0,pro,0
36,,0,basic,0
18,66.56245746025922,3,pro,0
22,56.97779959088625,1,pro,0
45,79.51204972152826,2,enterprise,0
52,40.08289566540489,2,basic,1
43,75.04315007823384,1,basic,0
10,92.81628257705196,1,basic,0
50,63.87350430435024,0,enterprise,0
2,69.50588171822,0,basic,0
9,69.84798463098724,1,pro,0
6,5.960309126632694,2,basic,1
23,35.527688507859224,1,enterprise,0
31,71.36514911862666,2,basic,0
19,24.02938086541652,2,pro,0
35,55.53741354681711,1,pro,1
57,60.51091231659383,2,basic,0
50,74.90148604077135,0,pro,0
27,46.897698422626284,0,basic,0
57,66.96370562267379,4,pro,0
35,49.18599789201901,0,enterprise,0
24,81.21834932721133,0,enterprise,0
11,36.71931674324138,0,basic,0
49,38.79586892464185,1,basic,0
3,,0,basic,0
24,82.98376234025068,1,pro,0
53,54.60254560533707,2,basic,0
22,48.84158199660101,0,basic,0
35,36.97744183398471,0,enterprise,0
8,70.45829140552485,0,basic,0
45,35.619766350041786,0,enterprise,0
52,44.465831507785566,1,basic,0
3,43.77114258837953,1,pro,0
20,71.73216789937312,1,pro,0
53,32.29535583195884,0,pro,0
39,32.562014511797386,1,basic,0
30,53.45741812387258,1,basic,0
31,50.2070379545464,2,pro,0
1,19.759240009105028,0,pro,0
59,31.639422822988276,0,basic,0
24,36.5175217728525,1,basic,0
16,50.15841506221565,2,pro,0
38,32.51341757711227,0,basic,0
33,88.8144203687769,0,enterprise,0
13,54.78372876852234,0,basic,0
47,73.56550927033916,0,basic,0
23,55.960893522584115,0,pro,0
12,54.23985908095519,1,pro,0
51,64.06327335233073,1,pro,0
49,42.49963923302643,0,pro,0
56,13.081796345018525,2,pro,0
33,58.191509310307794,0,enterprise,0
32,34.437681247460446,3,pro,0
7,75.68467664181676,2,pro,0
44,31.29382038597214,2,basic,0
58,52.469085982919005,0,pro,0
28,50.003679456880896,2,enterprise,1
25,38.0571279028624,0,pro,0
19,41.773794378934774,1,basic,0
29,45.906627582771875,0,pro,0
8,53.017033618850824,0,pro,0
47,54.60094861885864,1,enterprise,0
34,50.437197412359964,1,basic,0
57,49.234405345517985,1,pro,0
11,4.933686465957166,2,pro,0
15,77.13416785840785,1,basic,0
12,63.197767463019225,0,pro,0
9,24.22035028322736,0,pro,0
38,32.71539119819276,4,pro,0
44,6.7754550273592145,1,basic,0
34,0.0,1,basic,0
40,40.19418233490604,2,enterprise,0
2,82.92788084478521,1,pro,0
27,52.615595940856046,1,basic,0
7,54.009297372717285,2,basic,0
39,51.149779047691815,1,basic,0
22,61.42429329694667,1,basic,0
56,48.87140532904236,0,pro,0
20,33.17857341904076,0,basic,0
50,37.916825275342475,1,enterprise,0
42,63.48396016625641,2,pro,0
34,41.83116912160136,0,enterprise,0
30,11.559255669258967,1,basic,1
54,60.82589675203927,0,enterprise,0
37,54.40477112693931,0,basic,0
54,76.66578808200588,1,pro,0
40,51.99490589681197,0,pro,0
46,50.15414792920506,0,pro,0
45,47.72624241567075,2,basic,0
7,34.0352489910619,2,basic,0
13,55.37652447820355,2,enterprise,0
34,39.543522577446055,1,basic,0
31,29.208628443117036,1,pro,0
36,47.82093389139857,2,enterprise,0
33,51.79133182657643,0,pro,0
52,57.14570841170138,1,basic,0
17,63.343745945984615,0,pro,0
31,93.72191223330371,1,pro,0
51,44.49272089336035,1,pro,0
37,76.8458081739202,0,basic,0
43,49.99068553146162,0,enterprise,0
43,52.40709242516622,0,basic,0
26,66.1373039120443,0,basic,0
5,32.80945468881677,0,pro,0
39,48.334212374276184,1,basic,0
4,63.65084190241906,2,basic,0
22,20.954111499967524,3,basic,1
2,31.05578601476302,3,basic,1
29,40.87381938001125,0,basic,0
7,49.270463265109804,0,pro,0
52,65.25844043970021,0,basic,0
16,24.141392197558915,0,basic,0
59,77.66836535633519,2,basic,0
3,63.87832976217534,1,basic,0
17,61.954866615563205,2,basic,0
36,10.45164044513524,1,basic,0
21,56.35188976135571,1,pro,0
34,34.19614647769313,2,pro,0
19,64.47046864127286,1,basic,0
27,47.927035045361706,1,enterprise,0
13,41.15072193128661,2,pro,0
1,31.343620206810606,0,pro,0
49,45.065081552034705,0,enterprise,0
31,63.185565024350666,2,pro,0
49,16.995645527616027,0,basic,0
8,34.6886769675464,1,basic,0
41,44.63990371093476,1,basic,0
1,45.730417007928985,2,basic,1
52,40.2984228126828,3,basic,0
47,53.57499473149967,1,basic,0
12,51.2424746656287,0,pro,0
54,7.691571036753459,0,enterprise,0
14,70.12124048468431,1,basic,0
5,21.248659371469035,4,basic,0
34,73.06130078119378,1,basic,0
39,65.19422393472769,2,pro,0
6,,0,basic,0
4,51.85935929379527,1,basic,0
57,76.99753523137917,0,basic,0
35,77.52123114781992,0,basic,0
33,53.41889007223873,1,basic,0
37,34.30669972486303,0,basic,0
20,73.97855071805438,1,pro,0
35,19.723498611063658,1,pro,0
36,19.91634730453662,2,pro,0
59,65.31476097644307,1,basic,0
13,25.51059489415399,2,pro,0
37,60.86160124223835,1,pro,0
49,28.380383130311536,0,basic,0
10,37.1818046038266,0,enterprise,0
4,73.0790775609748,1,basic,0
56,48.32634066765508,1,pro,0
50,62.698529884058374,2,pro,0
18,46.08554515181632,0,pro,0
47,40.74677041446131,1,basic,0
32,36.03287889093887,0,basic,0
15,31.383942441888788,1,pro,0
26,57.87492712420839,1,basic,0
16,58.91914458168234,0,basic,0
48,83.234630050605,0,enterprise,0
36,55.65520832080716,0,pro,0
5,44.71405503813489,0,pro,0
30,59.94364933592493,0,basic,0
22,78.81438796396031,1,basic,0
49,21.129854707835136,1,enterprise,0
27,83.3217442142734,1,pro,0
53,33.6908231801286,1,pro,0
36,33.84746896720952,3,basic,1
19,101.43389781642527,1,basic,0
54,71.8338697566194,0,basic,0
39,39.08090417489993,0,basic,0
18,67.1624103079872,1,basic,0
13,77.18301716506497,1,pro,0
21,63.73137783584701,0,pro,0
15,71.96520145667361,2,basic,0
40,57.21515503102313,1,basic,0
3,60.39026325201094,1,basic,0
13,27.15590707480889,0,basic,0
40,29.420969716468658,0,pro,0
31,53.824826659176615,0,basic,0
48,23.122222468555872,1,basic,0
19,63.43786997910951,0,basic,0
30,48.33435354514793,2,pro,0
37,73.65163242834403,0,basic,0
46,67.8788713909351,2,pro,0
35,41.79578911197749,3,basic,0
59,0.0,2,basic,0
41,21.06582328806582,0,basic,0
9,50.01174560574857,0,pro,0
26,90.96465532773668,2,basic,0
5,50.3468451523337,0,enterprise,0
14,61.70138818655559,2,basic,0
24,49.56995489012619,1,pro,0
1,0.0,0,enterprise,0
57,62.09605541659479,1,basic,0
36,44.98207514888664,1,enterprise,0
27,19.93084907440711,1,basic,0
14,63.91795261495801,1,enterprise,0
5,49.0137543227887,1,basic,0
1,109.0061823741062,0,pro,0
56,5.5805015831182345,0,pro,0
23,33.93940152628049,0,pro,0
44,50.993267722741194,0,enterprise,0
17,42.33713551230896,1,basic,0
59,63.0238977816486,3,basic,0
41,67.81048807079543,1,basic,0
33,59.6113313350665,2,basic,0
18,51.33542404343794,2,pro,0
34,36.12503227156366,0,enterprise,0
22,53.66737858105296,1,basic,0
52,67.91370718971059,2,pro,0
43,52.44918065827325,1,basic,0
33,8.042427780284157,0,pro,0
40,83.7650397843141,3,enterprise,0
41,40.12260091090571,0,basic,0
10,67.66873874376492,1,pro,0
56,40.09638715398731,2,pro,0
35,71.6990088192611,0,pro,0
13,43.50376802043192,1,basic,0
56,79.92466456650445,1,basic,0
26,76.23991486541506,2,enterprise,0
54,37.187029252627774,0,pro,0
26,0.0,1,basic,0
51,57.021749118286685,3,pro,1
38,30.31617974363654,0,basic,0
17,69.73192228332738,1,pro,0
19,57.64596166747789,1,pro,0
57,42.62717122729001,2,pro,0
35,31.116693743862168,3,pro,0
12,33.08263005142941,1,basic,0
31,79.46298103346456,0,basic,0
24,69.382072681774,1,basic,0
35,45.767952335284214,0,basic,0
7,56.56580240869841,1,enterprise,0
52,68.49834759669207,1,basic,0
34,46.404530038640736,2,basic,0
53,13.95762859824331,1,enterprise,0
43,83.3458183015143,0,pro,0
17,43.651677026757966,0,enterprise,0
41,37.850150663772375,2,pro,0
28,50.67286586359672,0,basic,0
1,30.997564865709897,0,pro,1
54,28.434885627068695,0,pro,0
58,54.61250687950209,3,pro,0
58,35.95812543451025,0,basic,0
19,58.728171178173085,1,pro,0
5,58.2624352168333,1,basic,0
44,89.79944472272123,0,pro,0
7,44.8777212623577,2,basic,0
55,52.05147643570308,0,basic,0
38,39.39861675432982,2,pro,0
47,,1,basic,0
48,60.05518430001776,0,pro,0
31,57.97984361324808,0,basic,0
24,88.16487412502848,1,basic,0
32,56.12003984977842,0,basic,0
59,55.77055508291388,1,pro,0
9,24.1136210326799,2,pro,0
25,15.404636195463397,2,enterprise,0
23,40.08699869673501,0,pro,0
44,52.388446519573996,2,enterprise,0
49,28.493907237335353,1,basic,0
18,31.24116121843394,1,pro,0
41,65.54343181073727,1,basic,0
17,39.04097756632298,0,pro,0
40,38.69114199146949,0,basic,0
54,43.570751333174,2,basic,0
41,28.502690071668965,1,pro,0
17,67.67263520216525,0,basic,0
21,79.06209261803755,0,basic,0
53,71.2550445294813,1,basic,0
58,81.2379035288163,1,enterprise,0
47,10.972150000356777,0,basic,0
20,68.599317824795,2,basic,0
25,47.8330056737583,0,pro,0
12,78.09766480229965,3,basic,0
17,37.58813869670737,0,basic,0
40,66.86144861797574,0,pro,0
11,86.29262077519328,0,pro,0
10,63.006229731263375,1,pro,0
54,53.45250388851631,0,pro,0
58,47.66570997857105,2,enterprise,0
54,61.51514447702708,1,pro,0
34,47.241081603664746,3,pro,0
4,27.74358423494079,0,basic,0
8,63.59112845712315,1,basic,0
35,84.48423174330827,0,pro,0
2,59.17383844966261,1,pro,0
8,72.88023722256597,2,pro,0
36,75.77873776458436,2,enterprise,0
21,52.217030161407465,0,basic,0
3,50.07724570793601,2,pro,0
49,35.26343096263091,1,basic,0
4,56.079056847147136,1,basic,0
8,61.52392021603055,1,basic,0
25,32.691277777660204,1,basic,0
35,45.63418023081786,1,basic,0
27,72.58587822853534,1,basic,0
15,38.21242725278623,3,enterprise,0
49,66.31440089160739,1,basic,0
56,58.93605866045451,1,basic,0
8,45.321894087185946,2,basic,0
59,69.35178574132831,0,enterprise,0
52,63.84252115499643,0,basic,0
8,50.352088936047174,0,basic,0
24,53.48866415539683,0,basic,0
43,59.39340727942574,0,pro,0
51,61.471909779721265,2,basic,0
19,60.27599450000193,0,enterprise,0
9,65.75225566997749,0,enterprise,0
44,41.58576590313297,2,enterprise,0
3,80.98243269287396,0,pro,0
13,49.537992576182475,1,enterprise,0
26,,2,basic,0
46,77.7176263104933,0,basic,0
13,71.59675377668479,1,basic,0
44,14.412320049964514,1,pro,0
29,51.50886577597992,4,pro,0
38,66.92616558502024,1,pro,1
49,62.45934930023115,1,basic,0
34,18.17928607252705,1,pro,1
53,37.506711524514074,0,basic,0
29,36.107223198195356,0,pro,0
6,64.13632067088967,0,pro,0
57,68.94952445758939,2,basic,0
16,58.826512443036286,0,basic,0
44,50.90508442984681,3,pro,0
18,35.39459271258241,0,basic,0
8,73.03042520052604,1,basic,0
11,7.54411927497668,1,enterprise,0
44,62.447790993698305,1,basic,0
28,63.6297195218373,1,basic,0
34,57.7212668544687,0,basic,0
4,51.46968124441579,0,enterprise,0
15,54.40765670924235,1,enterprise,0
12,64.91653000448991,0,basic,0
55,38.28799856813395,1,basic,0
4,66.17353797802804,2,basic,0
45,51.57660759776196,1,enterprise,0
27,53.41834832625913,1,basic,0
31,0.0,0,pro,0
56,24.804364688251933,3,basic,0
19,46.92676417742269,1,basic,0
10,38.15741914090137,3,basic,1
32,69.51980970758694,0,pro,0
53,21.515929956213903,4,pro,0
57,75.4233906455234,0,basic,0
19,67.41467115539265,1,basic,0
38,55.64258769774771,0,basic,0
45,41.47286358786869,0,enterprise,0
14,27.9311509342935,2,pro,0
50,26.949231481668004,2,basic,0
