sqft,bedrooms,age,neighborhood,price
1775.394676030037,2,47,A,282065.8606603644
1150.2166772814753,4,41,C,258922.69791861495
2292.109943264857,4,51,B,354621.2950175911
1335.5797940537154,4,59,B,276886.30867924204
1120.1592913153072,1,29,A,190808.84493527986
1595.985010710584,5,69,A,242902.19838557742
1553.3947777417266,2,77,C,268796.86932681134
638.9819206287511,3,0,A,140043.5000414587
2072.7096862650283,3,75,B,341657.45084458793
364.42470519324615,4,20,A,128555.75469467208
2505.8023873421957,1,22,A,311336.34844165907
1601.9610750579889,2,26,B,283362.0822304071
2371.8040675885804,3,4,C,375390.6406572851
1439.6650889271953,5,51,A,236590.6225907614
,2,17,A,254659.43698903808
2191.04888486346,4,50,C,338115.32795906474
1449.516145456249,1,4,C,262312.7513486738
871.4363513997348,4,71,C,203713.1083583021
1747.7538745964869,1,68,C,266723.9448386243
973.7582365688444,5,56,C,269513.1892957164
1792.2556667003241,5,28,A,282631.3122669929
2627.363700768591,3,19,B,404035.88221986423
2377.601025261491,1,71,D,302296.4743988085
1801.1110386856576,2,54,A,287468.8087917612
1700.5687632587967,1,40,B,280205.8332819835
1609.9287622037275,5,18,C,356046.7387415493
1417.4727625369,5,4,B,252228.1365389067
2013.044329693566,2,53,B,303355.78211890615
1705.268942356792,5,70,B,316141.6639542525
1570.9805088235469,4,61,B,286464.6570833477
1962.028643792402,2,17,A,312473.48203654017
588.9739611154353,4,40,A,145216.65409854712
2973.8881079191315,1,57,A,378453.502326162
2178.0803055079173,5,20,B,370961.7052808946
963.7420072185756,4,2,A,191910.79582820614
1869.0279067578444,5,48,C,360115.90628113336
1122.5489106964142,3,1,A,190231.1459048057
1476.4389956886864,4,72,A,214140.15027016978
,5,27,A,226787.50451776228
2455.1165009043616,4,57,A,383499.9088730012
647.5599197151923,1,43,B,174036.0277988337
1587.3639581503726,2,55,A,219707.48754644845
810.562221731939,4,65,D,158732.23833674807
1787.7302272184443,2,72,C,318631.95296693384
1609.37518914329,1,76,D,167194.334303101
955.9680494614648,1,30,D,134130.34034981142
,2,4,C,455471.6017050197
2738.065750414721,2,20,C,461219.29850286077
1461.4904984527209,2,15,A,212244.38245353723
2113.1569152394663,5,45,B,346673.2649187348
1710.715992802123,1,48,C,273592.284842662
1946.0644247605676,3,46,B,280394.57239255845
2719.278578462051,4,40,A,382194.8312359235
1638.8156317265039,5,69,A,282280.5562616561
2875.3004901406516,1,36,A,369621.42308744753
1627.0830879417208,5,68,A,258630.01339754605
1743.8676393939606,3,69,A,223103.99883766213
2933.5904625301227,1,40,C,440910.6516161371
1965.1303183933474,1,64,C,271423.06333774
580.835019775564,1,20,B,141275.60864236823
1934.8817249426047,4,36,A,354613.91877239605
1030.8880621106346,3,53,A,179705.46223104582
802.438263682139,4,17,A,160233.78097979337
1234.4142818726775,1,37,A,222861.25773502837
1995.648228473656,1,2,C,328987.3618980852
1131.9794085527496,5,56,A,240619.58734947734
959.2448947002878,1,27,B,186678.7557999274
1572.1430807032937,1,14,A,234838.47237151404
2042.7663889608946,4,62,C,390100.31862278725
1382.1730295732668,2,44,A,199069.55470884047
1016.1381688226501,3,6,A,204773.16195857333
496.38443159268377,1,6,A,98647.99046598426
1334.278507246996,2,62,C,235417.42481521127
2306.5850649934655,3,66,A,370946.70116354205
2401.254132691722,4,15,A,361940.887079255
2273.8868709233097,1,66,A,302214.9222897851
1694.8252546719214,5,72,A,323486.52901785064
1877.6108302321795,4,14,B,340021.2777875367
2560.6220673237863,3,9,C,479737.5089235571
1278.7935436817702,1,15,C,287704.33165540633
2018.4453456428926,2,25,C,373096.9462726215
677.4621623800051,2,16,A,122180.62346678616
2209.3785972696774,3,25,C,415015.6363237817
1529.3741767543931,1,64,B,226850.05087005065
1106.6211389858895,3,79,A,206177.57346169645
2263.700368960246,3,63,D,316469.2377235658
1133.2590287010175,2,28,B,245930.47440706805
1279.6309931303754,5,12,C,314463.3393721682
2722.09105291145,4,59,A,364786.7852867952
1172.3849493902185,3,19,A,233019.9754066688
1406.3969839597462,3,27,D,209177.54888920966
1390.0473035920884,4,73,D,227744.76563441427
2270.8805713957636,4,36,A,350702.8944812598
698.4529816085258,1,14,B,152449.5967754901
2550.2374097926886,3,51,A,361919.8366981483
1653.9876815817934,4,26,B,307361.1196970178
,3,40,A,277125.8271618432
1261.9911498557099,4,52,B,263996.97347969643
1712.7292033995175,2,18,A,239614.44029608733
2682.236113496856,2,48,C,428453.1274714554
1927.7114318678462,5,13,A,340728.3925759216
1240.4758848793058,2,17,D,261821.04039775865
1591.586902410157,1,75,A,219230.7912551127
2120.6718399477236,2,61,D,284680.69516174117
1851.1950433124714,2,48,A,311947.0758209637
1645.6136450737636,4,63,D,232726.68488415546
2162.743747887115,2,36,B,324529.76502425567
2016.6520110665235,2,54,B,350445.62876482797
1153.370391138968,5,34,A,239228.03786873957
651.0501886270213,1,75,D,117290.15543189958
2100.2929219383964,3,72,A,306240.97683299537
2914.4664727967715,5,40,C,449032.9676064833
1307.5611634403353,1,18,D,195904.56535282978
1715.3929696463815,4,52,A,269914.58278621815
2612.448829503136,5,17,B,374680.7814944683
2843.780379263133,4,4,C,467738.7510196997
1839.1415326059396,2,56,B,286482.68833317835
2549.835164438975,4,2,A,401187.32446019084
2250.3803824284328,1,28,A,312723.4584708236
1466.51056177877,3,8,B,286317.08893196005
588.7130292476834,4,45,A,128065.48251777198
1254.3434630418014,3,30,A,252255.3331440639
2021.5375988434594,5,18,D,371927.9355814276
